OrderID,Date,Region,Category,Product,CustomerSegment,Channel,UnitsSold,UnitPrice,DiscountPct,MarketingSpend,Sales
100275,2024-02-01,South,Apparel,T-Shirt,New,Marketplace,5,18.95,0.0,11.39,94.75
100276,2024-02-01,West,Electronics,Smartphone Case,Returning,Online,4,16.66,0.0,23.34,66.64
100277,2024-02-01,North,Home & Kitchen,Air Fryer,Loyalty,Online,4,88.33,0.0,43.18,353.32
100278,2024-02-02,West,Apparel,Jacket,Returning,Marketplace,1,96.33,0.0,15.59,96.33
100279,2024-02-02,North,Electronics,Wireless Earbuds,Loyalty,Online,2,51.88,0.0,34.39,103.76
100280,2024-02-02,East,Home & Kitchen,Coffee Maker,New,Online,4,53.28,0.0,47.87,213.12
100281,2024-02-02,North,Apparel,Running Shoes,Returning,Marketplace,3,80.32,0.0,41.71,240.96
100282,2024-02-02,East,Electronics,Wireless Earbuds,Returning,In-Store,1,46.32,0.0,4.43,46.32
100283,2024-02-02,South,Home & Kitchen,Coffee Maker,Returning,Online,3,50.61,0.0,5.55,151.83
100284,2024-02-02,West,Electronics,Power Bank,New,Marketplace,3,29.31,0.0,42.1,87.93
100285,2024-02-02,North,Home & Kitchen,Vacuum Cleaner,New,In-Store,4,137.23,0.15,20.07,466.58
100286,2024-02-02,North,Beauty,Shampoo,New,Online,5,13.31,0.0,1.68,66.55
100287,2024-02-02,North,Apparel,T-Shirt,Returning,Online,2,23.32,0.0,31.24,46.64
100288,2024-02-02,North,Beauty,Shampoo,New,In-Store,4,12.48,0.0,6.0,49.92
100289,2024-02-03,West,Beauty,Shampoo,Returning,Online,1,13.1,0.0,0.01,13.1
100290,2024-02-03,South,Home & Kitchen,Coffee Maker,New,In-Store,2,44.37,0.15,4.14,75.43
100291,2024-02-03,West,Electronics,Wireless Earbuds,New,In-Store,2,50.64,0.0,39.45,101.28
100292,2024-02-03,West,Electronics,Bluetooth Speaker,Loyalty,Online,4,66.42,0.0,28.23,265.68
100293,2024-02-03,West,Electronics,Power Bank,Returning,Online,5,29.24,0.0,33.32,146.2
100294,2024-02-03,West,Beauty,Lipstick Set,Loyalty,In-Store,1,29.04,0.0,2.41,29.04
100295,2024-02-03,South,Beauty,Lipstick Set,Returning,Online,2,22.18,0.0,38.54,44.36
100296,2024-02-03,North,Apparel,T-Shirt,New,In-Store,4,21.56,0.0,23.61,86.24
100297,2024-02-03,West,Electronics,Power Bank,Returning,In-Store,2,29.44,0.0,46.54,58.88
100298,2024-02-04,West,Beauty,Face Serum,Returning,Online,1,33.93,0.0,2.9,33.93
100299,2024-02-04,North,Home & Kitchen,Air Fryer,New,Marketplace,5,90.65,0.0,16.87,453.25
100300,2024-02-04,North,Beauty,Shampoo,Returning,Online,1,13.03,0.0,43.88,13.03
100301,2024-02-04,North,Home & Kitchen,Coffee Maker,Returning,Online,1,61.84,0.0,,61.84
100302,2024-02-04,North,Electronics,Smartphone Case,Returning,Marketplace,2,16.28,0.0,17.09,32.56
100303,2024-02-04,East,Apparel,Backpack,Returning,In-Store,3,46.78,0.0,27.42,140.34
100304,2024-02-05,North,Beauty,Shampoo,Returning,Marketplace,5,14.6,0.0,28.06,73.0
100305,2024-02-05,East,Electronics,Bluetooth Speaker,Returning,In-Store,1,61.3,0.0,39.07,61.3
100306,2024-02-05,East,Apparel,T-Shirt,Loyalty,In-Store,4,21.12,0.15,16.87,71.81
100307,2024-02-05,East,Electronics,Bluetooth Speaker,New,In-Store,2,61.55,0.0,0.39,123.1
100308,2024-02-05,East,Apparel,Backpack,New,Marketplace,3,48.25,0.15,48.12,123.04
100309,2024-02-05,East,Home & Kitchen,Coffee Maker,Returning,Online,5,58.44,0.0,28.04,292.2
100310,2024-02-05,West,Beauty,Moisturizer,Loyalty,In-Store,1,24.76,0.2,9.85,19.81
100311,2024-02-05,West,Beauty,Moisturizer,Returning,Marketplace,1,26.04,0.0,22.95,26.04
100312,2024-02-05,West,Apparel,Jacket,New,Online,4,106.27,0.0,34.92,425.08
100313,2024-02-05,South,Beauty,Shampoo,Loyalty,Online,2,11.21,0.0,35.92,22.42
100314,2024-02-05,North,Electronics,Bluetooth Speaker,Returning,Online,2,65.98,0.0,0.45,131.96
100315,2024-02-05,South,Beauty,Moisturizer,New,In-Store,2,21.35,0.0,42.4,42.7
100316,2024-02-06,North,Electronics,Smartphone Case,New,Marketplace,3,19.38,0.0,31.77,58.14
100317,2024-02-06,North,Home & Kitchen,Blender,New,Online,2,40.78,0.0,39.38,81.56
100318,2024-02-06,North,Beauty,Face Serum,New,In-Store,2,33.8,0.0,47.82,67.6
100319,2024-02-06,North,Beauty,Face Serum,New,Online,3,34.08,0.0,21.38,102.24
100320,2024-02-06,South,Apparel,Jacket,New,Online,2,80.23,0.1,23.82,144.41
100321,2024-02-07,North,Apparel,Jacket,Returning,Online,3,103.56,0.1,16.61,279.61
100322,2024-02-07,East,Beauty,Moisturizer,Returning,Online,1,21.34,0.0,46.55,21.34
100323,2024-02-07,South,Electronics,Smartphone Case,Returning,In-Store,4,13.47,0.0,2.73,53.88
100324,2024-02-07,West,Apparel,Jacket,New,Online,3,100.43,0.0,32.03,301.29
100325,2024-02-07,South,Electronics,Bluetooth Speaker,Returning,Marketplace,5,51.39,0.0,40.84,256.95
100326,2024-02-07,North,Home & Kitchen,Vacuum Cleaner,Loyalty,Marketplace,5,124.27,0.0,20.72,621.35
100327,2024-02-07,East,Beauty,Lipstick Set,New,Online,1,25.18,0.2,2.12,20.14
100328,2024-02-08,West,Beauty,Shampoo,Returning,In-Store,3,13.61,0.0,42.52,40.83
100329,2024-02-08,South,Home & Kitchen,Blender,New,Online,4,36.4,0.2,42.83,116.48
100330,2024-02-08,East,Beauty,Moisturizer,Returning,Marketplace,1,21.8,0.0,19.36,21.8
100331,2024-02-08,West,Electronics,Bluetooth Speaker,Returning,Online,2,62.22,0.0,42.16,124.44
100332,2024-02-08,North,Beauty,Lipstick Set,Returning,In-Store,1,30.0,0.15,8.96,25.5
100333,2024-02-08,West,Apparel,Jacket,New,Online,2,103.71,0.1,33.86,186.68
100334,2024-02-08,East,Home & Kitchen,Vacuum Cleaner,Loyalty,Online,3,111.93,0.0,,335.79
100335,2024-02-08,North,Electronics,Bluetooth Speaker,New,Online,1,68.25,0.0,43.9,68.25
100336,2024-02-09,North,Apparel,Backpack,Loyalty,In-Store,3,56.3,0.2,16.26,135.12
100337,2024-02-09,West,Electronics,Wireless Earbuds,New,Online,2,55.21,0.0,48.53,110.42
100338,2024-02-09,North,Home & Kitchen,Air Fryer,Returning,In-Store,1,88.42,0.0,30.27,88.42
100339,2024-02-09,South,Apparel,Backpack,Returning,Online,2,41.75,0.0,3.85,83.5
100340,2024-02-09,North,Home & Kitchen,Vacuum Cleaner,New,Online,4,126.15,0.0,,504.6
100341,2024-02-09,East,Home & Kitchen,Blender,Returning,Online,1,39.82,0.0,12.48,39.82
100342,2024-02-10,East,Apparel,Running Shoes,Loyalty,Online,4,73.67,0.0,0.77,294.68
100343,2024-02-10,East,Electronics,Wireless Earbuds,Returning,Marketplace,4,47.63,0.0,30.86,190.52
100344,2024-02-10,East,Home & Kitchen,Vacuum Cleaner,Returning,Online,3,114.81,0.0,45.73,344.43
100345,2024-02-10,South,Apparel,Backpack,Returning,In-Store,2,44.68,0.2,11.46,71.49
100346,2024-02-10,South,Electronics,Smartphone Case,Returning,Online,1,12.84,0.0,29.85,12.84
100347,2024-02-10,East,Home & Kitchen,Vacuum Cleaner,New,Marketplace,3,108.74,0.0,14.17,326.22
100348,2024-02-11,South,Apparel,Backpack,Loyalty,Online,2,41.9,0.1,16.68,75.42
100349,2024-02-11,West,Electronics,Smartphone Case,Loyalty,Online,3,16.96,0.0,31.51,50.88
100350,2024-02-11,North,Beauty,Shampoo,Returning,Online,4,13.45,0.0,25.0,53.8
100351,2024-02-11,East,Home & Kitchen,Air Fryer,New,In-Store,5,78.08,0.0,1.42,390.4
100352,2024-02-11,North,Electronics,Bluetooth Speaker,Returning,Online,1,63.69,0.0,3.52,63.69
100353,2024-02-11,North,Electronics,Smartphone Case,Loyalty,Marketplace,4,16.09,0.0,40.29,64.36
100354,2024-02-11,North,Beauty,Moisturizer,Returning,In-Store,1,22.57,0.1,39.46,20.31
100355,2024-02-11,South,Beauty,Lipstick Set,Loyalty,Online,2,21.01,0.0,13.57,42.02
100356,2024-02-11,North,Electronics,Wireless Earbuds,Loyalty,Online,5,46.03,0.15,33.85,195.63
100357,2024-02-11,West,Apparel,Backpack,Returning,Online,1,57.54,0.0,33.68,57.54
100358,2024-02-11,North,Home & Kitchen,Vacuum Cleaner,New,Online,1,136.09,0.0,39.47,136.09
100359,2024-02-11,North,Home & Kitchen,Air Fryer,New,Online,2,89.81,0.15,6.07,152.68
100360,2024-02-11,East,Apparel,Backpack,New,Online,3,46.56,0.0,47.99,139.68
100361,2024-02-12,South,Electronics,Power Bank,Returning,Online,5,21.86,0.0,49.02,109.3
100362,2024-02-12,South,Electronics,Wireless Earbuds,Returning,In-Store,2,35.06,0.0,39.64,70.12
100363,2024-02-12,North,Electronics,Bluetooth Speaker,Returning,In-Store,2,66.86,0.0,0.5,133.72
100364,2024-02-12,East,Beauty,Moisturizer,Loyalty,Marketplace,1,19.71,0.1,22.56,17.74
100365,2024-02-12,North,Home & Kitchen,Air Fryer,Loyalty,Online,5,87.18,0.0,32.39,435.9
100366,2024-02-12,North,Beauty,Moisturizer,New,Online,4,24.89,0.1,,89.6
100367,2024-02-12,West,Home & Kitchen,Coffee Maker,Returning,Marketplace,4,60.88,0.2,27.95,194.82
100368,2024-02-12,South,Apparel,Jacket,New,Online,3,77.42,0.0,2.27,232.26
100369,2024-02-12,South,Beauty,Lipstick Set,New,Marketplace,1,24.14,0.0,31.6,24.14
100370,2024-02-12,North,Beauty,Lipstick Set,New,In-Store,1,29.42,0.1,40.15,26.48
100371,2024-02-12,South,Electronics,Bluetooth Speaker,Returning,In-Store,5,55.12,0.0,33.12,275.6
100372,2024-02-13,South,Apparel,Running Shoes,New,In-Store,1,60.61,0.0,45.39,60.61
100373,2024-02-13,South,Apparel,Backpack,New,In-Store,4,43.45,0.0,22.54,173.8
100374,2024-02-13,West,Electronics,Power Bank,Returning,Online,3,29.0,0.0,13.48,87.0
100375,2024-02-13,North,Home & Kitchen,Coffee Maker,New,In-Store,2,62.17,0.0,40.75,124.34
100376,2024-02-13,East,Apparel,Jacket,New,Online,5,87.11,0.0,23.2,435.55
100377,2024-02-13,North,Electronics,Wireless Earbuds,Loyalty,Marketplace,4,50.63,0.0,33.34,202.52
100378,2024-02-13,South,Beauty,Shampoo,Loyalty,Online,5,11.82,0.0,37.4,59.1
100379,2024-02-13,West,Electronics,Power Bank,Loyalty,Marketplace,4,27.71,0.0,37.41,110.84
100380,2024-02-13,West,Home & Kitchen,Blender,Loyalty,Online,5,46.4,0.15,42.46,197.2
100381,2024-02-13,South,Home & Kitchen,Blender,New,Online,2,35.88,0.0,15.45,71.76
100382,2024-02-14,South,Apparel,T-Shirt,New,In-Store,3,19.59,0.0,11.44,58.77
100383,2024-02-14,East,Beauty,Lipstick Set,Loyalty,Online,5,24.38,0.0,23.46,121.9
100384,2024-02-14,South,Home & Kitchen,Vacuum Cleaner,Loyalty,Online,1,111.53,0.1,18.12,100.38
100385,2024-02-14,West,Beauty,Lipstick Set,Loyalty,In-Store,1,28.76,0.0,48.71,28.76
100386,2024-02-15,East,Electronics,Wireless Earbuds,Loyalty,Online,2,46.18,0.0,41.91,92.36
100387,2024-02-15,West,Home & Kitchen,Coffee Maker,Returning,Online,5,67.46,0.0,28.63,337.3
100388,2024-02-15,North,Beauty,Shampoo,Returning,In-Store,3,12.67,0.0,,38.01
100389,2024-02-15,West,Home & Kitchen,Blender,New,Marketplace,3,45.66,0.0,14.33,136.98
100390,2024-02-15,West,Apparel,Jacket,New,Marketplace,1,109.67,0.0,16.76,109.67
100391,2024-02-15,North,Apparel,Backpack,Loyalty,Marketplace,5,54.67,0.0,19.28,273.35
100392,2024-02-16,North,Electronics,Power Bank,Loyalty,In-Store,4,28.7,0.0,14.97,114.8
100393,2024-02-16,North,Beauty,Shampoo,New,Online,5,12.77,0.0,48.77,63.85
100394,2024-02-16,North,Beauty,Lipstick Set,Returning,Online,2,28.23,0.0,7.8,56.46
100395,2024-02-16,South,Home & Kitchen,Vacuum Cleaner,New,Online,4,112.59,0.0,24.39,450.36
100396,2024-02-16,North,Apparel,Jacket,New,Marketplace,2,94.72,0.0,17.35,189.44
100397,2024-02-17,North,Apparel,Jacket,Returning,In-Store,4,92.15,0.0,26.14,368.6
100398,2024-02-17,South,Electronics,Bluetooth Speaker,Returning,In-Store,4,56.57,0.0,16.41,226.28
100399,2024-02-17,South,Electronics,Power Bank,New,Online,1,22.09,0.1,25.51,19.88
100400,2024-02-17,East,Beauty,Shampoo,Loyalty,Online,4,10.74,0.0,7.06,42.96
100401,2024-02-17,East,Beauty,Face Serum,New,Online,5,31.3,0.0,45.16,156.5
100402,2024-02-17,East,Home & Kitchen,Vacuum Cleaner,Returning,Online,3,127.43,0.0,16.88,382.29
100403,2024-02-17,West,Apparel,T-Shirt,New,Online,4,21.99,0.0,13.16,87.96
100404,2024-02-17,North,Apparel,Running Shoes,Returning,In-Store,5,74.05,0.0,9.98,370.25
100405,2024-02-17,North,Beauty,Shampoo,Loyalty,Marketplace,3,12.62,0.0,45.42,37.86
100406,2024-02-17,South,Electronics,Power Bank,Returning,Online,2,22.59,0.0,46.76,45.18
100407,2024-02-17,South,Home & Kitchen,Coffee Maker,Returning,In-Store,5,53.49,0.0,32.33,267.45
100408,2024-02-17,North,Apparel,T-Shirt,Returning,In-Store,5,19.71,0.1,8.03,88.7
100409,2024-02-18,East,Home & Kitchen,Air Fryer,Returning,Online,4,86.9,0.0,40.07,347.6
100410,2024-02-18,South,Apparel,Jacket,New,In-Store,2,83.78,0.15,19.37,142.43
100411,2024-02-18,North,Electronics,Wireless Earbuds,Loyalty,Online,1,54.08,0.0,20.93,54.08
100412,2024-02-18,North,Electronics,Bluetooth Speaker,New,Online,4,71.61,0.0,14.78,286.44
100413,2024-02-18,East,Electronics,Bluetooth Speaker,Returning,Online,1,63.23,0.0,48.17,63.23
100414,2024-02-18,North,Beauty,Face Serum,Returning,In-Store,3,31.2,0.0,22.14,93.6
100415,2024-02-18,North,Home & Kitchen,Vacuum Cleaner,Loyalty,Marketplace,2,123.56,0.15,3.09,210.05
100416,2024-02-18,North,Beauty,Moisturizer,Returning,Online,5,24.3,0.0,23.55,121.5
100417,2024-02-19,North,Electronics,Power Bank,Returning,Online,2,23.39,0.15,45.46,39.76
100418,2024-02-19,South,Apparel,Backpack,New,Online,3,43.12,0.1,5.99,116.42
100419,2024-02-19,East,Electronics,Power Bank,New,Online,2,22.64,0.0,36.69,45.28
100420,2024-02-19,East,Beauty,Face Serum,New,Online,3,31.9,0.0,46.58,95.7
100421,2024-02-19,West,Home & Kitchen,Vacuum Cleaner,Returning,Marketplace,2,132.16,0.0,47.13,264.32
100422,2024-02-19,North,Apparel,T-Shirt,Returning,Online,5,20.87,0.2,10.73,83.48
100423,2024-02-19,North,Beauty,Shampoo,Returning,Online,3,13.14,0.0,5.16,39.42
100424,2024-02-19,North,Apparel,Backpack,New,Marketplace,4,54.82,0.0,2.52,219.28
100425,2024-02-20,West,Electronics,Smartphone Case,Returning,Online,1,17.64,0.0,10.45,17.64
100426,2024-02-20,North,Electronics,Power Bank,Returning,Marketplace,5,29.55,0.1,13.79,132.98
100427,2024-02-20,North,Beauty,Shampoo,Returning,Online,1,13.49,0.0,46.86,13.49
100428,2024-02-20,South,Home & Kitchen,Coffee Maker,Returning,In-Store,4,53.77,0.0,20.88,215.08
100429,2024-02-20,North,Apparel,Jacket,Loyalty,In-Store,1,101.47,0.0,11.57,101.47
100430,2024-02-20,East,Home & Kitchen,Vacuum Cleaner,New,Online,5,111.77,0.0,17.74,558.85
100431,2024-02-20,South,Home & Kitchen,Vacuum Cleaner,Returning,Online,4,104.17,0.0,1.46,416.68
100432,2024-02-21,South,Home & Kitchen,Vacuum Cleaner,New,Online,2,101.79,0.0,15.74,203.58
100433,2024-02-21,North,Electronics,Wireless Earbuds,New,Online,5,47.06,0.0,0.4,235.3
100434,2024-02-21,West,Electronics,Smartphone Case,New,In-Store,2,17.2,0.0,15.42,34.4
100435,2024-02-21,East,Beauty,Moisturizer,New,Online,3,23.34,0.0,34.83,70.02
100436,2024-02-21,South,Electronics,Wireless Earbuds,New,Marketplace,3,40.24,0.1,13.3,108.65
100437,2024-02-21,West,Apparel,T-Shirt,Returning,In-Store,1,23.67,0.0,15.22,23.67
100438,2024-02-21,North,Home & Kitchen,Blender,Loyalty,Online,4,39.05,0.0,8.55,156.2
100439,2024-02-21,South,Electronics,Smartphone Case,Loyalty,Online,2,14.35,0.0,40.25,28.7
100440,2024-02-22,North,Electronics,Wireless Earbuds,Loyalty,Online,1,50.72,0.15,20.98,43.11
100441,2024-02-22,North,Apparel,Backpack,Returning,Online,5,54.02,0.0,47.34,270.1
100442,2024-02-22,East,Apparel,Jacket,New,In-Store,4,91.55,0.0,13.76,366.2
100443,2024-02-23,North,Electronics,Power Bank,Loyalty,Online,4,27.4,0.0,31.32,109.6
100444,2024-02-23,North,Apparel,Backpack,New,In-Store,4,47.01,0.0,19.73,188.04
100445,2024-02-23,South,Apparel,T-Shirt,Returning,Marketplace,3,17.66,0.15,27.37,45.03
100446,2024-02-23,East,Apparel,Backpack,Returning,Online,2,53.92,0.0,32.08,107.84
100447,2024-02-23,North,Home & Kitchen,Vacuum Cleaner,Loyalty,Online,3,126.33,0.0,12.03,378.99
100448,2024-02-23,East,Electronics,Power Bank,Returning,Marketplace,2,25.16,0.0,4.1,50.32
100449,2024-02-23,North,Beauty,Shampoo,New,Online,4,12.95,0.2,39.69,41.44
100450,2024-02-23,East,Electronics,Wireless Earbuds,Loyalty,Online,5,44.17,0.0,30.94,220.85
100451,2024-02-23,East,Beauty,Moisturizer,Returning,Online,3,23.65,0.0,,70.95
100452,2024-02-24,South,Beauty,Lipstick Set,Returning,Online,1,23.82,0.1,30.12,21.44
100453,2024-02-24,South,Apparel,Running Shoes,New,Online,3,65.01,0.1,16.22,175.53
100454,2024-02-24,East,Electronics,Smartphone Case,Returning,In-Store,4,15.51,0.0,33.06,62.04
100455,2024-02-24,East,Apparel,T-Shirt,Returning,Online,1,19.94,0.1,2.25,17.95
100456,2024-02-24,East,Home & Kitchen,Vacuum Cleaner,Returning,Marketplace,1,118.1,0.0,12.93,118.1
100457,2024-02-25,North,Apparel,Running Shoes,Returning,Marketplace,5,76.91,0.1,29.6,346.1
100458,2024-02-25,North,Apparel,Backpack,New,Online,5,50.41,0.15,20.33,214.24
100459,2024-02-25,North,Beauty,Face Serum,New,Online,5,34.75,0.15,39.61,147.69
100460,2024-02-25,East,Beauty,Moisturizer,Loyalty,Online,5,21.03,0.0,31.69,105.15
100461,2024-02-25,East,Apparel,Running Shoes,Returning,Online,5,67.51,0.1,6.37,303.8
100462,2024-02-25,North,Apparel,Backpack,Loyalty,Online,4,52.91,0.0,36.45,211.64
100463,2024-02-25,East,Apparel,Jacket,New,In-Store,1,91.29,0.0,7.41,91.29
100464,2024-02-25,North,Beauty,Moisturizer,Loyalty,Marketplace,5,23.16,0.0,19.0,115.8
100465,2024-02-25,East,Beauty,Lipstick Set,New,Online,4,25.04,0.0,4.05,100.16
100466,2024-02-25,West,Home & Kitchen,Vacuum Cleaner,Returning,Online,3,137.38,0.0,23.82,412.14
100467,2024-02-26,West,Apparel,Running Shoes,Loyalty,Online,3,84.43,0.0,1.28,253.29
100468,2024-02-26,North,Beauty,Lipstick Set,Returning,Marketplace,3,27.89,0.0,14.11,83.67
100469,2024-02-26,North,Electronics,Power Bank,Returning,In-Store,3,25.43,0.0,27.22,76.29
100470,2024-02-26,North,Home & Kitchen,Coffee Maker,Loyalty,Online,3,58.46,0.0,32.65,175.38
100471,2024-02-26,North,Apparel,Backpack,Returning,Online,3,50.81,0.15,49.83,129.57
100472,2024-02-26,East,Home & Kitchen,Coffee Maker,New,Marketplace,5,52.18,0.0,19.8,260.9
100473,2024-02-26,East,Home & Kitchen,Coffee Maker,Returning,Marketplace,5,58.38,0.0,29.23,291.9
100474,2024-02-26,West,Home & Kitchen,Air Fryer,New,Online,4,87.5,0.0,47.05,350.0
100475,2024-02-26,West,Home & Kitchen,Vacuum Cleaner,Loyalty,Online,3,137.99,0.0,,413.97
100476,2024-02-26,East,Home & Kitchen,Vacuum Cleaner,Loyalty,Marketplace,1,134.67,0.0,20.07,134.67
100477,2024-02-27,East,Home & Kitchen,Coffee Maker,Loyalty,In-Store,5,53.51,0.0,14.77,267.55
100478,2024-02-27,South,Apparel,Jacket,Returning,Online,4,77.88,0.0,21.64,311.52
100479,2024-02-27,East,Electronics,Bluetooth Speaker,Loyalty,In-Store,1,58.68,0.1,4.01,52.81
100480,2024-02-27,South,Beauty,Moisturizer,Loyalty,In-Store,5,20.39,0.0,49.39,101.95
100481,2024-02-27,South,Home & Kitchen,Coffee Maker,Returning,Marketplace,3,46.98,0.0,29.03,140.94
100482,2024-02-27,West,Electronics,Smartphone Case,Returning,Marketplace,3,17.98,0.0,11.33,53.94
100483,2024-02-28,North,Home & Kitchen,Vacuum Cleaner,Returning,Marketplace,4,129.65,0.0,41.02,518.6
100484,2024-02-28,West,Home & Kitchen,Vacuum Cleaner,New,In-Store,2,141.06,0.1,29.93,253.91
100485,2024-02-28,South,Beauty,Lipstick Set,Returning,In-Store,4,23.74,0.0,23.92,94.96
100486,2024-02-28,North,Home & Kitchen,Vacuum Cleaner,Loyalty,In-Store,5,121.81,0.0,4.01,609.05
100487,2024-02-28,South,Apparel,Jacket,New,Online,3,81.54,0.0,19.89,244.62
100488,2024-02-29,East,Electronics,Bluetooth Speaker,Loyalty,In-Store,5,61.83,0.15,26.24,262.78
100489,2024-02-29,South,Home & Kitchen,Blender,Returning,Online,1,36.94,0.0,8.49,36.94
100490,2024-02-29,North,Home & Kitchen,Coffee Maker,Returning,Online,1,60.98,0.0,2.35,60.98
100491,2024-02-29,West,Apparel,Running Shoes,New,In-Store,1,79.02,0.0,16.56,79.02
100492,2024-02-29,East,Electronics,Power Bank,Returning,In-Store,4,25.14,0.0,15.77,100.56
100493,2024-02-29,South,Electronics,Wireless Earbuds,New,Online,2,41.53,0.0,27.35,83.06
100494,2024-02-29,South,Apparel,Backpack,New,Online,1,47.23,0.0,34.36,47.23
100495,2024-03-01,West,Beauty,Moisturizer,Returning,Online,4,25.84,0.1,43.32,93.02
100496,2024-03-01,North,Home & Kitchen,Blender,New,Online,5,46.51,0.0,31.64,232.55
100497,2024-03-01,East,Electronics,Smartphone Case,New,In-Store,5,16.48,0.0,6.38,82.4
100498,2024-03-01,South,Home & Kitchen,Blender,New,In-Store,3,32.7,0.0,28.78,98.1
100499,2024-03-01,North,Electronics,Bluetooth Speaker,Returning,In-Store,2,62.53,0.0,41.37,125.06
100500,2024-03-01,North,Apparel,Running Shoes,New,In-Store,3,79.37,0.1,36.75,214.3
100501,2024-03-01,East,Electronics,Wireless Earbuds,New,Online,5,49.0,0.0,34.7,245.0
100502,2024-03-02,South,Apparel,T-Shirt,New,Online,3,18.58,0.0,23.58,55.74
100503,2024-03-02,North,Home & Kitchen,Vacuum Cleaner,Returning,Online,5,132.81,0.0,32.1,664.05
100504,2024-03-02,North,Electronics,Power Bank,New,In-Store,2,29.12,0.0,14.79,58.24
100505,2024-03-02,North,Home & Kitchen,Blender,New,Online,2,45.07,0.0,27.76,90.14
100506,2024-03-02,East,Home & Kitchen,Coffee Maker,Returning,Online,2,57.06,0.0,0.73,114.12
100507,2024-03-02,South,Apparel,Jacket,New,Marketplace,5,84.84,0.1,46.64,381.78
100508,2024-03-02,North,Apparel,T-Shirt,Loyalty,Online,4,22.2,0.1,0.95,79.92
100509,2024-03-03,North,Apparel,Backpack,New,Online,5,55.39,0.0,45.16,276.95
100510,2024-03-03,North,Beauty,Moisturizer,Returning,Online,4,25.16,0.0,20.53,100.64
100511,2024-03-03,North,Beauty,Moisturizer,Returning,Marketplace,2,25.15,0.1,38.29,45.27
100512,2024-03-03,East,Home & Kitchen,Vacuum Cleaner,New,Online,2,119.55,0.0,36.31,239.1
100513,2024-03-03,South,Apparel,Running Shoes,New,Online,5,64.53,0.0,20.27,322.65
100514,2024-03-03,North,Apparel,Running Shoes,Returning,Marketplace,4,74.58,0.1,7.16,268.49
100515,2024-03-03,East,Beauty,Lipstick Set,New,In-Store,3,26.31,0.0,15.85,78.93
100516,2024-03-03,West,Home & Kitchen,Air Fryer,New,Marketplace,3,88.78,0.15,4.88,226.39
100517,2024-03-03,West,Home & Kitchen,Air Fryer,New,In-Store,3,96.06,0.0,6.0,288.18
100518,2024-03-03,South,Apparel,Jacket,Loyalty,Online,2,82.01,0.0,47.18,164.02
100519,2024-03-03,West,Beauty,Moisturizer,Returning,Marketplace,5,24.58,0.0,37.1,122.9
